ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,id
300750.SZ,2019-08-29,37.852985307908725,37.86342607064707,37.080368865270394,37.10647077211628,37.858205689277895,-1.44,-1.9857,193014.2510179641,1377425.7648023954,8586239
300750.SZ,2019-08-30,37.30484526414504,38.046139418568295,36.835010940919034,37.72769615504845,37.10647077211628,1.19,1.6742,227889.8447964072,1634942.8588479043,8605873
300750.SZ,2019-09-02,37.68593310409503,38.181869334166926,37.529321663019694,38.08790246952172,37.72769615504845,0.69,0.9548,187853.7468143713,1363775.0341449103,8623634
300750.SZ,2019-09-03,37.957392935292276,38.05658018130666,36.98118161925602,37.16911534854642,38.08790246952172,-1.76,-2.4123,249396.7792634731,1779210.987311976,8633852
300750.SZ,2019-09-04,37.00206314473272,37.263082213191616,36.4904657705533,37.158674585808065,37.16911534854642,-0.02,-0.0281,224325.64159281438,1580486.2703544912,8646351
300750.SZ,2019-09-05,37.17433572991559,37.79034073147859,37.17433572991559,37.221319162238196,37.158674585808065,0.12,0.1686,235645.46591616768,1690817.460600599,8666143
300750.SZ,2019-09-06,37.299624882775866,37.74335729915598,37.299624882775866,37.51366051891216,37.221319162238196,0.56,0.7854,158842.76288622755,1141261.8578359282,8684052
300750.SZ,2019-09-09,37.852985307908725,40.19693654266958,37.61806814629572,40.19693654266958,37.51366051891216,5.14,7.1528,494273.2374371258,3696989.9352467065,8694528
300750.SZ,2019-09-10,40.36920912785245,40.58846514535792,39.9098155673648,40.3117849327915,40.19693654266958,0.22,0.2857,360660.9683952096,2785173.1993844314,8712489
300750.SZ,2019-09-11,40.66677086589559,42.326852141294154,40.38487027195998,40.59890590809628,40.3117849327915,0.55,0.7123,406686.992742515,3212820.2948976047,8730700
300750.SZ,2019-09-12,40.82338230697093,41.606439512347606,40.35354798374492,40.71897467958737,40.59890590809628,0.23,0.2957,295089.36053892213,2314734.1248562876,8742383
300750.SZ,2019-09-16,41.23579243513598,41.39762425758049,39.84195060956549,40.04032510159425,40.71897467958737,-1.3,-1.6667,259136.64238922155,2011084.5161592816,8754726
300750.SZ,2019-09-17,39.97768052516411,39.97768052516411,38.740450140668955,38.90228196311347,40.04032510159425,-2.18,-2.8422,274263.46826946107,2059659.6780233535,8771484
300750.SZ,2019-09-18,39.1789621756799,39.39299781181619,38.865739293529224,38.93882463269772,38.90228196311347,0.07,0.0939,193196.55570658683,1447326.9279922156,8786470
300750.SZ,2019-09-19,38.93882463269772,39.6748984057518,38.93882463269772,39.351234760862766,38.93882463269772,0.79,1.0591,270713.99579041917,2040234.8366508982,8802855
300750.SZ,2019-09-20,39.42432010003125,39.737542982181935,38.94404501406689,39.07977492966552,39.351234760862766,-0.52,-0.6898,245245.32011377247,1843595.649318563,8816630
300750.SZ,2019-09-23,39.084995311034696,39.09021569240387,37.74335729915598,38.103563613629255,39.07977492966552,-1.87,-2.498,235804.30488622756,1723540.8610419163,8829718
300750.SZ,2019-09-24,38.181869334166926,38.5890590809628,37.61806814629572,37.96783369803063,38.103563613629255,-0.26,-0.3562,246010.18760479044,1794650.012605389,8844208
300750.SZ,2019-09-25,37.899968740231316,38.51597374179431,37.508440137542976,38.08790246952172,37.96783369803063,0.23,0.3162,256596.6747005988,1868916.2572688623,8855987
300750.SZ,2019-09-26,38.21319162238199,38.291497342919655,37.075148483901216,37.299624882775866,38.08790246952172,-1.51,-2.0696,250793.20980838322,1803857.9950497008,8877702
300750.SZ,2019-09-27,37.299624882775866,37.529321663019694,37.09603000937793,37.30484526414504,37.299624882775866,0.01,0.014,136843.0483293413,977868.1764784432,8894586
300750.SZ,2019-09-30,37.48233823069709,37.62328852766489,37.1482338230697,37.325726789621754,37.30484526414504,0.04,0.056,129505.99816167666,927541.9931173653,8896629
300750.SZ,2019-10-08,37.38315098468271,37.57630509534229,36.647077211628634,36.6783994998437,37.325726789621754,-1.24,-1.7343,167338.54065868264,1185513.7876592814,8911472
300750.SZ,2019-10-09,36.54788996561425,36.55833072835261,35.69696780243826,36.072835261019065,36.6783994998437,-1.16,-1.651,253273.77570658686,1746177.5386413175,8718711
300750.SZ,2019-10-10,36.57921225382932,37.39881212879025,36.41738043138481,37.012503907471086,36.072835261019065,1.8,2.6049,235330.58470658681,1666529.6833227545,8731134
300750.SZ,2019-10-11,37.15345420443889,37.65983119724914,36.71494216942794,37.30484526414504,37.012503907471086,0.56,0.7898,181836.56190419162,1297882.8884041917,8749475
300750.SZ,2019-10-14,37.53454204438887,37.58674585808065,36.80368865270397,36.98640200062519,37.30484526414504,-0.61,-0.8536,233768.13180838324,1661576.1429257484,8764470
300750.SZ,2019-10-15,36.98640200062519,37.63894967177242,36.88721475461081,37.04904657705533,36.98640200062519,0.12,0.1694,171157.55283233535,1219717.7063718564,8778411
300750.SZ,2019-10-16,37.06992810253204,37.23698030634573,36.28165051578618,36.38083776180056,37.04904657705533,-1.28,-1.8036,155614.87610778442,1088997.6915413174,8794976
300750.SZ,2019-10-17,36.38605814316974,36.52700844013754,35.96320725226633,36.177242888402624,36.38083776180056,-0.39,-0.5596,138792.61853892216,960251.9060383234,8813351
300750.SZ,2019-10-18,36.33385432947796,36.709721788058765,36.20856517661769,36.589653016567674,36.177242888402624,0.79,1.14,146124.1518682635,1021042.2770011977,8822552
300750.SZ,2019-10-21,36.688840262582055,36.688840262582055,36.02063144732729,36.35473585495467,36.589653016567674,-0.45,-0.642,96605.35588023953,670555.6687233533,8830138
300750.SZ,2019-10-22,36.542669584245075,37.02294467020944,36.542669584245075,36.91853704282588,36.35473585495467,1.08,1.5508,132698.3128263473,937352.3740796407,8844242
300750.SZ,2019-10-23,36.90809628008753,37.14301344170053,36.56877149109096,36.93941856830259,36.91853704282588,0.04,0.0566,121018.89791616768,856582.336379042,8863387
300750.SZ,2019-10-24,37.02816505157862,37.56064395123476,37.00206314473272,37.39359174742106,36.93941856830259,0.87,1.2295,173229.64282634732,1238806.7255359283,8877461
300750.SZ,2019-10-25,37.43013441700531,37.4562363238512,36.835010940919034,37.075148483901216,37.39359174742106,-0.61,-0.8516,103243.6831497006,732518.7490281437,8896125
300750.SZ,2019-10-28,36.56877149109096,36.97074085651766,36.375617380431386,36.96552047514848,37.075148483901216,-0.21,-0.2957,190911.07134131738,1341302.085962874,8905763
300750.SZ,2019-10-29,37.00728352610191,37.00728352610191,36.0884964051266,36.16680212566427,36.96552047514848,-1.53,-2.1607,188983.3577724551,1317212.9206113773,8925714
300750.SZ,2019-10-30,36.02063144732729,36.396498905908096,35.69696780243826,36.29209127852454,36.16680212566427,0.24,0.3464,144843.19181437127,997392.0201964073,8941160
300750.SZ,2019-10-31,36.219005939356045,36.45392310096905,35.8535792435136,35.869240387621126,36.29209127852454,-0.81,-1.1651,107785.3436766467,743227.59308503,8953051
300750.SZ,2019-11-01,35.770053141606745,36.22944670209441,35.71784932791497,36.19290403251016,35.869240387621126,0.62,0.9023,107530.30483832335,741903.2377341317,8968546
300750.SZ,2019-11-04,36.33385432947796,36.53744920287589,36.072835261019065,36.50612691466083,36.19290403251016,0.6,0.8654,158735.54849700598,1106288.6907263473,8969120
300750.SZ,2019-11-05,36.70450140668959,38.81353547983744,36.50612691466083,38.35936230071898,36.50612691466083,3.55,5.0765,455570.79680838325,3304359.8273964073,8984325
300750.SZ,2019-11-06,39.8158487027196,41.17836824007502,39.335573616755234,39.62269459206002,38.35936230071898,2.42,3.2934,845688.2146706587,6521985.968500599,9013475
300750.SZ,2019-11-07,39.309471709909346,40.14995311034698,38.698687089715534,39.309471709909346,39.62269459206002,-0.6,-0.7905,414976.0806347306,3127265.5550395213,9029727
300750.SZ,2019-11-08,39.62269459206002,40.30134417005314,39.15286026883401,39.476523913723035,39.309471709909346,0.32,0.425,364644.5854011976,2780864.0142101794,9036229
300750.SZ,2019-11-11,39.0380118787121,39.36167552360113,38.474210690840884,38.474210690840884,39.476523913723035,-1.92,-2.539,191391.05543113773,1423638.6873724551,9061177
300750.SZ,2019-11-12,38.63082213191622,39.309471709909346,38.395904970303214,38.865739293529224,38.474210690840884,0.75,1.0176,174015.5049520958,1295267.6637616768,9076007
300750.SZ,2019-11-13,39.04845264145045,39.09543607377305,38.52119412316349,38.59949984370115,38.865739293529224,-0.51,-0.685,129018.17939520959,958400.7290233534,9084545
300750.SZ,2019-11-14,38.839637386683336,39.07455454829634,38.531634885901845,38.683025945607994,38.59949984370115,0.16,0.2164,128838.76721556886,958065.5810952097,9100623
300750.SZ,2019-11-15,38.78221319162238,38.78221319162238,37.37793060331353,37.899968740231316,38.683025945607994,-1.5,-2.0243,205388.27035329342,1490300.8381598804,8836503
300750.SZ,2019-11-18,38.046139418568295,38.207971241012814,37.66505157861832,38.040919037199124,37.899968740231316,0.27,0.3719,86114.53229341318,626467.807373054,8846562
300750.SZ,2019-11-19,38.25495467333542,40.18127539856205,38.046139418568295,40.16561425445451,38.040919037199124,4.07,5.5853,356896.3392215569,2698696.1571772457,8863771
300750.SZ,2019-11-20,40.10819005939356,40.771178493279145,39.779306033135356,39.83150984682713,40.16561425445451,-0.64,-0.8318,215440.37120359283,1660588.092506587,8885835
300750.SZ,2019-11-21,40.04032510159425,40.771178493279145,39.83150984682713,40.275242263207254,39.83150984682713,0.85,1.114,238344.02355089822,1844404.130481437,8893613
300750.SZ,2019-11-22,42.80712722725852,44.16442638324476,41.48115035948734,42.02407002188183,40.275242263207254,3.35,4.3422,811189.2791976049,6646799.819045509,8911986
300750.SZ,2019-11-25,42.46780243826195,43.66849015317287,42.285089090340726,43.63194748358862,42.02407002188183,3.08,3.8261,537963.9151616767,4452105.374374252,8935518
300750.SZ,2019-11-26,43.32394498280712,46.774617067833695,42.75492341356674,45.939356048765234,43.63194748358862,4.42,5.2883,749913.7559401199,6448702.7286479045,8941777
300750.SZ,2019-11-27,45.65223507346045,46.38830884651453,44.87961863082213,45.547827446076894,45.939356048765234,-0.75,-0.8523,372468.45823952096,3258949.4975305395,8959994
300750.SZ,2019-11-28,45.260706470772114,46.774617067833695,44.97358549546733,45.63135354798374,45.547827446076894,0.16,0.1834,278187.7984191617,2438445.146011377,8972373
300750.SZ,2019-11-29,45.479962488277586,46.40919037199125,44.57161613004063,45.63135354798374,45.63135354798374,0.0,0.0,247533.5628982036,2161403.4037089823,8996757
300750.SZ,2019-12-02,46.04376367614879,46.10640825257892,44.790872147546104,45.469521725539224,45.63135354798374,-0.31,-0.3547,227985.60408383232,1987272.727094611,9003187
300750.SZ,2019-12-03,45.41731791184745,45.547827446076894,44.15920600187559,45.10409502969678,45.469521725539224,-0.7,-0.8037,300542.02730538923,2574864.13911497,9020604
300750.SZ,2019-12-04,45.08321350422007,46.33610503282276,44.46720850265708,45.260706470772114,45.10409502969678,0.3,0.3472,323321.0910538922,2819207.8469389225,9033452
300750.SZ,2019-12-05,45.4277586745858,48.78968427633635,45.39643638637074,48.027508596436384,45.260706470772114,5.3,6.113,505001.1509820359,4571584.108951498,9051287
300750.SZ,2019-12-06,47.87089715536105,48.75314160675211,47.557674273210374,48.54954673335417,48.027508596436384,1.0,1.087,257409.08661077844,2377567.3101742514,9061777
300750.SZ,2019-12-09,48.81056580181306,48.81056580181306,47.45326664582682,48.492122538293216,48.54954673335417,-0.11,-0.1183,282544.54908383236,2597641.967321557,9074107
300750.SZ,2019-12-10,48.027508596436384,49.30128165051578,47.66208190059393,48.73226008127539,48.492122538293216,0.46,0.4952,243179.74305389225,2261244.7568862275,9102095
300750.SZ,2019-12-11,48.73226008127539,49.17077211628634,47.244451391059705,47.761269146608306,48.73226008127539,-1.86,-1.9925,255259.55016766468,2353076.6971407183,9115795
300750.SZ,2019-12-12,47.745608002500774,48.497342919662394,46.57624257580493,46.82682088152548,47.761269146608306,-1.79,-1.9565,285011.6102215569,2582653.65431018,9127875
300750.SZ,2019-12-13,47.782150672085024,48.75836198812129,47.150484526414495,48.54954673335417,46.82682088152548,3.3,3.6789,350354.0202634731,3229022.4809101797,9131637
300750.SZ,2019-12-16,48.309409190371994,48.48168177555486,47.65164113785558,48.18412003751172,48.54954673335417,-0.7,-0.7527,348976.0366467066,3212840.808724551,9153014
300750.SZ,2019-12-17,49.48921537980618,50.736886527039694,49.30128165051578,49.79721788058768,48.18412003751172,3.09,3.3478,531366.5044431138,5079369.140836527,9160229
300750.SZ,2019-12-18,49.31172241325414,49.33260393873085,48.11625507971241,48.64873397936855,49.79721788058768,-2.2,-2.3063,357072.32253293414,3330798.231076048,9182585
300750.SZ,2019-12-19,48.81056580181306,48.85232885276648,47.776930290715846,48.680056267583616,48.64873397936855,0.06,0.0644,207711.81707185632,1922524.672097006,9189825
300750.SZ,2019-12-20,48.67483588621444,49.53097843075961,48.398155673648006,48.434698343232256,48.680056267583616,-0.47,-0.504,198413.607502994,1855618.8092299402,8908192
300750.SZ,2019-12-23,48.027508596436384,49.79721788058768,47.79781181619256,48.497342919662394,48.434698343232256,0.12,0.1293,270916.9886227545,2542364.9234443116,8913967
300750.SZ,2019-12-24,48.65395436073773,52.25079712410128,48.65395436073773,51.942794623319784,48.497342919662394,6.6,7.1044,569008.0455688623,5554365.803846707,8931724
300750.SZ,2019-12-25,51.864488902782114,55.06458268208815,51.238043138480776,54.97061581744295,51.942794623319784,5.8,5.8291,446475.3310479042,4527486.010801198,8949512
300750.SZ,2019-12-26,54.81400437636761,55.84763988746483,53.60287589871835,54.87664895279775,54.97061581744295,-0.18,-0.1709,284302.543251497,2968990.231539521,8964800
300750.SZ,2019-12-27,54.87664895279775,57.42419506095654,53.84823382306971,54.396373866833386,54.87664895279775,-0.92,-0.8752,460789.30443712574,4919729.7388341315,8978607
300750.SZ,2019-12-30,55.633604251328535,57.68521412941544,54.81400437636761,57.42419506095654,54.396373866833386,5.8,5.5662,451652.136742515,4878951.90385509,9000695
300750.SZ,2019-12-31,57.351109721788056,57.60690840887777,55.095904970303216,55.544857768052516,57.42419506095654,-3.6,-3.2727,411860.7143712575,4428190.566016168,9007494
300750.SZ,2020-01-02,55.962123059289354,56.81818016046681,55.17392414296134,56.12393873085339,55.53931436907367,1.12,1.0526,394868.58894700074,4240448.004002395,9037120
300750.SZ,2020-01-03,56.12393873085339,57.51764145045326,55.314860373033234,57.183570386579134,56.12393873085339,2.03,1.888,346449.4585607346,3748814.466588681,9048176
300750.SZ,2020-01-06,58.097045951859954,59.76740127123059,56.27009482129832,56.94345680941961,57.183570386579134,-0.46,-0.4199,507680.2463319692,5667492.169490568,9070780
300750.SZ,2020-01-07,56.90169792643535,57.230549129936435,56.066520266750025,56.63548504741065,56.94345680941961,-0.59,-0.5408,258772.13248427986,2799220.8307881025,9075407
300750.SZ,2020-01-08,56.90169792643535,58.20144315932062,55.90470459518599,57.2096696884443,56.63548504741065,1.1,1.0138,368287.01586186246,4019981.75629484,9099490
300750.SZ,2020-01-09,58.46243617797228,60.28938730853392,57.42368396373867,60.02839428988225,57.2096696884443,5.4,4.927,386300.5819882224,4381516.942130352,9109253
300750.SZ,2020-01-10,59.61080546003959,59.61080546003959,58.29540064603522,59.146237886839636,60.02839428988225,-1.69,-1.4696,276405.9949675616,3119947.9135754067,9127348
300750.SZ,2020-01-13,60.55038032718558,61.84490569969782,59.61080546003959,61.02016776075857,59.146237886839636,3.59,3.1683,413755.2244036331,4821086.667376983,9135093
300750.SZ,2020-01-14,62.38255131812025,63.02981400437636,60.12235177659685,60.39378451599458,61.02016776075857,-1.2,-1.0265,417031.71051202714,4953902.139526699,9149912
300750.SZ,2020-01-15,60.39378451599458,61.37511826612483,58.572053245805975,60.18499010107325,60.39378451599458,-0.4,-0.3457,340214.4641980238,3891535.86079469,9171986
300750.SZ,2020-01-16,60.55038032718558,60.81137334583724,59.42811034698342,60.75917474210691,60.18499010107325,1.1,0.954,247787.43253019263,2858892.076327378,9176381
300750.SZ,2020-01-17,60.73829530061477,61.364678545378766,59.50640825257893,60.07015317286652,60.75917474210691,-1.32,-1.134,280896.5365385767,3246776.3117870046,9199563
300750.SZ,2020-01-20,60.02317442950922,65.29001354589975,58.932223611545275,64.3086797957695,60.07015317286652,8.12,7.056,476874.8246331969,5732504.017652859,9217320
300750.SZ,2020-01-21,63.94850943003022,64.20428258830884,62.8784380535584,63.49960143794936,64.3086797957695,-1.55,-1.2581,273323.55619522906,3323443.123042619,9231407
300750.SZ,2020-01-22,63.49960143794936,69.8521715119308,62.31469313327081,69.8521715119308,63.49960143794936,12.17,10.0041,670354.3485717137,8609114.192433177,9244747
300750.SZ,2020-01-23,69.16314994269042,71.51208711055538,65.30045326664582,68.155716890695,69.8521715119308,-3.25,-2.4286,689409.7050164687,9111221.0923687,9255074
300750.SZ,2020-02-03,66.06255288110867,74.89455663228091,66.03123371887048,70.65603000937793,68.155716890695,4.79,3.6685,1008352.6806946801,13695428.107487574,9279774
300750.SZ,2020-02-04,76.08990465770553,77.72372095446494,73.08326508283838,77.72372095446494,70.65603000937793,13.54,10.003,688018.0777542669,10122789.713490969,8932728
300750.SZ,2020-02-05,82.56253152026675,85.49609304991142,81.58641763050954,85.49609304991142,77.72372095446494,14.89,10.0,1016931.0710729612,16454462.652626408,8944169
300750.SZ,2020-02-06,80.91305564238824,88.6802078774617,79.85864384703554,88.6802078774617,85.49609304991142,6.1,3.7243,1109588.9326699271,17750687.32272582,8969502
300750.SZ,2020-02-07,86.64968219235178,88.38789569657185,82.96968062936334,83.62216317599248,88.6802078774617,-9.69,-5.7037,871660.8634793891,14227726.094681704,8990751
300750.SZ,2020-02-10,84.03975200583515,87.99640616859436,83.51776596853183,86.26341252474731,83.62216317599248,5.06,3.1586,719193.969132648,11804094.545961075,9006064
300750.SZ,2020-02-11,87.27606543711576,87.69365426695842,82.26499947900385,82.68258830884652,86.26341252474731,-6.86,-4.151,651254.1824992514,10443159.33077792,9009939
300750.SZ,2020-02-12,80.1509560279254,84.47822027716995,79.35753725122434,83.33507085547566,82.68258830884652,1.25,0.7891,624273.5182792693,9913282.51179459,9025834
300750.SZ,2020-02-13,81.4246019589455,83.19413462540376,80.22403407314785,81.60729707200167,83.33507085547566,-3.31,-2.0733,600800.7448248328,9415225.842801876,9030656
300750.SZ,2020-02-14,82.94358132749818,83.4655673648015,77.70284151297281,78.24570699176826,81.60729707200167,-6.44,-4.1192,842203.619604751,12911099.286902484,9052041
300750.SZ,2020-02-17,77.77591955819527,81.51333958528707,77.71328123371886,80.43804834844221,78.24570699176826,4.2,2.8019,659924.4144146122,10171879.354149517,9057991
300750.SZ,2020-02-18,80.43804834844221,82.99577993122851,79.78556580181306,81.7534531624466,80.43804834844221,2.52,1.6353,540828.8916279069,8430813.850376485,9082013
300750.SZ,2020-02-19,86.12769615504845,86.17989475877877,79.80644524330519,79.96826091486922,81.7534531624466,-3.42,-2.1836,801109.2253737898,12641906.950406427,9094606
300750.SZ,2020-02-20,81.6908148379702,86.12769615504845,79.86386370740856,83.51776596853183,79.96826091486922,6.8,4.4386,993207.0265295937,15813148.30879948,9105296
300750.SZ,2020-02-21,82.36939668646453,84.82273106179014,81.02267271022194,83.4655673648015,83.51776596853183,-0.1,-0.0625,647625.3114861762,10300353.411322488,9117968
300750.SZ,2020-02-24,81.95180785662185,83.43946806293633,79.59243096801083,80.59986402000625,83.4655673648015,-5.49,-3.4334,699694.5969797384,10863414.976184249,9137207
300750.SZ,2020-02-25,78.16218922579974,86.38868917370012,77.69240179222673,84.48344013754297,80.59986402000625,7.44,4.8183,988582.5733306716,15549827.091032637,9151927
300750.SZ,2020-02-26,82.8391841200375,83.96145410023965,78.66329582161092,79.79078566218611,84.48344013754297,-8.99,-5.5545,648063.0435013474,10102731.933681207,9163922
300750.SZ,2020-02-27,80.96003438574554,81.77433260393873,77.6715223507346,78.02647285610085,79.79078566218611,-3.38,-2.2112,636037.0321688792,9698235.083361613,9193923
300750.SZ,2020-02-28,73.07282536209232,75.68797540898197,70.73432791497342,70.81784568094196,78.02647285610085,-13.81,-9.2387,974062.8171334465,13583971.942298632,9196835
300750.SZ,2020-03-02,72.45166197770136,74.09591799520683,70.44201573408355,73.07282536209232,70.81784568094196,4.32,3.1842,609499.1000978142,8480063.08725801,9219733
300750.SZ,2020-03-03,76.20996144628529,78.13608992393456,75.11379076794832,76.09512451807856,73.07282536209232,5.79,4.136,568809.4868090628,8364945.278148717,9223790
300750.SZ,2020-03-04,75.16076951130562,76.1473231218089,72.96320829425862,75.00939356048764,76.09512451807856,-2.08,-1.4268,394543.38867751276,5643648.384196427,9250839
300750.SZ,2020-03-05,76.49183390642908,77.16519589455038,74.122017297072,75.8028123371887,75.00939356048764,1.52,1.0578,430343.465048408,6235577.182898093,9265360
300750.SZ,2020-03-06,74.12723715744502,76.88854329477962,73.86102427842033,74.91543607377305,75.8028123371887,-1.7,-1.1706,306155.10488671524,4425174.763166583,9282830
300750.SZ,2020-03-09,72.550839324789,73.54783265603835,69.42414296134208,69.65903667812857,74.91543607377305,-10.07,-7.0164,563717.8563629104,7706208.065988023,9290351
300750.SZ,2020-03-10,69.74255444409712,73.96020162550796,69.42936282171512,73.35469782223612,69.65903667812857,7.08,5.3054,560828.6028346142,7713807.487651661,9102906
300750.SZ,2020-03-11,74.64400333437533,77.55668542252788,72.45166197770136,73.48519433156194,73.35469782223612,0.25,0.1779,649887.24938417,9305817.094447149,9127077
300750.SZ,2020-03-12,71.09449828071271,71.39203032197562,68.5472064186725,70.05052620610607,73.48519433156194,-6.58,-4.674,639591.03527897,8533925.307683002,9153047
300750.SZ,2020-03-13,65.82243930394914,69.84173179118474,65.77546056059185,68.9543555277691,70.05052620610607,-2.1,-1.5648,525977.364104202,6816243.2167366,9161387
300750.SZ,2020-03-16,66.81421277482546,67.27356048765239,62.058919974992186,62.14765760133375,68.9543555277691,-13.04,-9.8713,939651.2836510629,11480789.191143828,9175446
300750.SZ,2020-03-17,63.16031051370219,64.16774356569762,58.07094664999479,61.56825309992706,62.14765760133375,-1.11,-0.9323,751367.3776145324,8758203.814450743,9205392
300750.SZ,2020-03-18,62.06413983536522,64.4652756069605,60.55038032718558,61.25506147754506,61.56825309992706,-0.6,-0.5087,600368.0895738098,7197925.004681106,9218379
300750.SZ,2020-03-19,62.11633843909555,62.37733145774721,58.30062050640825,60.04927373137439,61.25506147754506,-2.31,-1.9685,635195.2855155205,7287391.355622716,9229593
300750.SZ,2020-03-20,61.59435240179222,62.481728665207875,59.099259143482335,60.47730228196311,60.04927373137439,0.82,0.7128,431318.4336560535,5010875.567692783,9251833
300750.SZ,2020-03-23,57.83605293320829,58.23798218193185,54.81375377722205,56.10305928936126,60.47730228196311,-8.38,-7.2329,589322.4492923446,6368045.82201577,9252164
300750.SZ,2020-03-24,57.73165572574762,58.921783890799205,55.85250599145566,58.23798218193185,56.10305928936126,4.09,3.8054,557811.778844196,6173083.660717837,9267787
300750.SZ,2020-03-25,60.65477753464624,63.77625403772012,60.55038032718558,63.16031051370219,58.23798218193185,9.43,8.4521,739346.3281006089,8818443.994748378,9291108
300750.SZ,2020-03-26,62.12155829946858,63.864991664061684,61.75094821298322,62.44518964259664,63.16031051370219,-1.37,-1.1322,372368.00624812854,4491810.876997705,9301539
300750.SZ,2020-03-27,63.79191361883922,64.37653798061893,61.260281337918094,61.96496248827758,62.44518964259664,-0.92,-0.769,335240.32731609937,4025319.050400239,9323652
300750.SZ,2020-03-30,60.55038032718558,62.972395540273,57.78385432947796,62.27815411065958,61.96496248827758,0.6,0.5054,501268.9445713145,5767228.03075796,9332209
300750.SZ,2020-03-31,62.779260706470765,64.27214077315827,61.52127435656976,62.84189903094717,62.27815411065958,1.08,0.9052,373289.5251502146,4502842.967108294,9353157
300750.SZ,2020-04-01,64.25648119203917,65.54056684380535,62.15809732207981,62.84711889132021,62.84189903094717,0.01,0.0083,572718.1545783012,7020712.979091526,9366361
300750.SZ,2020-04-02,61.33335938314056,64.51747421069084,60.920990413670935,64.51747421069084,62.84711889132021,3.2,2.6578,401521.0082682902,4833784.909334265,9390495
300750.SZ,2020-04-03,65.06555954985933,65.24825466291549,62.53392726893821,63.16031051370219,64.51747421069084,-2.6,-2.1036,349059.4325880826,4264285.239312905,9392676
300750.SZ,2020-04-07,64.51747421069084,65.81721944357612,64.2147223090549,65.0916588517245,63.16031051370219,3.7,3.0579,351980.4685757062,4376949.191597564,9421085
300750.SZ,2020-04-08,64.67407002188183,65.50402782119411,63.995488173387514,64.20428258830884,65.0916588517245,-1.7,-1.3633,228875.33662241738,2833955.823114083,9435102
300750.SZ,2020-04-09,64.7158289048661,64.97682192351776,62.53914712931124,62.74794154423257,64.20428258830884,-2.79,-2.2683,307532.7087853079,3725013.5694149113,9448707
300750.SZ,2020-04-10,63.2386084192977,64.24082161092008,61.55781337918099,61.83446597895175,62.74794154423257,-1.75,-1.4558,279117.69585387764,3349624.3176021557,9466736
300750.SZ,2020-04-13,59.976195686151925,61.06714650411586,59.02618109825987,59.86657861831822,61.83446597895175,-3.77,-3.1825,238667.99319692585,2743927.688946402,9473541
300750.SZ,2020-04-14,61.59435240179222,65.85375846618734,61.33335938314056,65.85375846618734,59.86657861831822,11.47,10.0009,745113.2831240642,9202617.943224074,9485384
300750.SZ,2020-04-15,67.75378764197146,68.84473845993539,66.4122835261019,66.81421277482546,65.85375846618734,1.84,1.4585,623857.5301407325,8097230.808769538,9214748
300750.SZ,2020-04-16,66.95514900489736,69.79475304782744,66.19826925080754,69.39804365947691,66.81421277482546,4.95,3.8672,414534.26823036233,5431902.068967362,9222095
300750.SZ,2020-04-17,71.03185995623633,73.38079712410129,70.52031363967906,71.48598780869021,69.39804365947691,4.0,3.0086,560401.6182333566,7709399.538328176,9240787
300750.SZ,2020-04-20,71.19889548817339,71.38159060122955,68.83951859956235,70.2123418776701,71.48598780869021,-2.44,-1.7817,358251.59417307115,4803918.514668729,9253226
300750.SZ,2020-04-21,68.89693706366573,69.35106491611963,66.29222673752214,68.12961758882984,70.2123418776701,-3.99,-2.9663,371499.324008384,4826380.427750873,9271856
300750.SZ,2020-04-22,66.46448212983223,69.05875273522976,66.44882254871314,68.30187298113994,68.12961758882984,0.33,0.2528,281365.47628505836,3647629.1450945204,9300169
300750.SZ,2020-04-23,69.37194435761175,69.37194435761175,67.12740439720746,67.80598624570179,68.30187298113994,-0.95,-0.726,240195.25627108495,3133458.721328875,9303340
300750.SZ,2020-04-24,67.8581848494321,70.99010107325205,67.8581848494321,68.74034125247472,67.80598624570179,1.79,1.378,325519.2052220781,4336404.687554247,9329418
300750.SZ,2020-04-27,69.43458268208815,70.99010107325205,68.94391580702303,69.8991502552881,68.74034125247472,2.22,1.6858,275207.6104221978,3705070.346309212,9341210
300750.SZ,2020-04-28,71.51208711055538,73.13024382619568,68.7038022298635,72.1906689590497,69.8991502552881,4.39,3.2783,434717.68166882923,5969503.282305819,9348988
300750.SZ,2020-04-29,71.05795925810149,73.17722256955298,70.99532093362508,72.4099030947171,72.1906689590497,0.42,0.3037,229017.7733825731,3179228.7252995307,9371856
300750.SZ,2020-04-30,75.16598937167865,77.52014639991663,75.16598937167865,75.36434406585391,72.4099030947171,5.66,4.0802,447110.06295438664,6532431.385743288,9391631
300750.SZ,2020-05-06,72.55605918516203,76.62755027612796,72.42556267583619,76.1003443784516,75.36434406585391,1.41,0.9766,366798.9109232458,5305904.093351432,9394220
300750.SZ,2020-05-07,76.3665572574763,76.83634469104928,73.60003125976867,74.74840054183598,76.1003443784516,-2.59,-1.7765,308028.9289549855,4410193.71493702,9408083
300750.SZ,2020-05-08,74.64400333437533,75.8028123371887,73.5426127956653,75.20774825466292,74.74840054183598,0.88,0.6145,270771.22738796286,3879410.5192190837,9433945
300750.SZ,2020-05-11,75.2703865791393,76.19952172553923,70.49943419818693,71.83571845368344,75.20774825466292,-6.46,-4.4836,546689.5464756961,7584942.902791296,9443698
